scenario_id,n_rows,p_mean,p_std,pct_floor,pct_ceil,diverged
76,1800,21.827,2.432,0.0,0.0,False
77,1800,21.875,2.543,0.0,0.0,False
78,1800,21.071,2.198,0.0,0.0,False
79,1800,21.842,2.435,0.0,0.0,False
8,1800,21.939,2.556,0.0,0.0,False
80,1800,21.886,2.522,0.0,0.0,False
81,1800,21.068,2.203,0.0,0.0,False
82,1800,21.84,2.438,0.0,0.0,False
83,1800,21.895,2.526,0.0,0.0,False
84,1800,21.03,2.178,0.0,0.0,False
85,1800,21.853,2.444,0.0,0.0,False
86,1800,21.895,2.528,0.0,0.0,False
87,1800,21.037,2.178,0.0,0.0,False
88,1800,21.849,2.441,0.0,0.0,False
89,1800,21.888,2.523,0.0,0.0,False
9,1800,21.026,2.167,0.0,0.0,False
90,1800,21.071,2.199,0.0,0.0,False
91,1800,21.842,2.438,0.0,0.0,False
92,1800,21.067,2.19,0.0,0.0,False
93,1800,21.832,2.435,0.0,0.0,False
94,1800,20.987,2.148,0.0,0.0,False
95,1800,21.815,2.428,0.0,0.0,False
96,1800,21.026,2.16,0.0,0.0,False
97,1800,21.87,2.447,0.0,0.0,False
98,1800,21.719,2.436,0.0,0.0,False
99,1800,21.07,2.199,0.0,0.0,False
S1_only,150,114.532,527.375,0.05,0.1,False
S2_only,168,107.645,388.363,0.05,0.1,False
both,120,105.761,388.727,0.1,0.05,False
